Pulse Number	Voltage (V)	Measurements (Ù)	Model (Ù)	VTEAM (Ù)
2481	0.8	16630.029297	16658.2414050547	16579.9456783642
2482	0.8	16481.908203	16658.6661221974	16581.2125764688
2483	0.8	15927.796875	16659.0878247905	16582.4763283956
2484	0.8	16734.853516	16659.5065348734	16583.7369485853
2485	0.8	16353.272461	16659.922274315	16584.994451383
2486	0.8	16182.818359	16660.3350648156	16586.2488510379
2487	0.8	16669.347656	16660.7449279082	16587.5001617051
2488	0.8	16121.594727	16661.1518849597	16588.748397446
2489	0.8	16404.677734	16661.5559571726	16589.9935722288
2490	0.8	16423.201172	16661.9571655863	16591.23569993
2491	0.8	16250.708008	16662.3555310783	16592.4747943347
2492	0.8	16493.214844	16662.7510743659	16593.7108691374
2493	0.8	15912.482422	16663.1438160071	16594.9439379432
2494	0.8	16112.87793	16663.5337764024	16596.174014268
2495	0.8	16007.389648	16663.9209757957	16597.4011115395
2496	0.8	16785.371094	16664.305434276	16598.6252430981
2497	0.8	15891.405273	16664.6871717784	16599.8464221975
2498	0.8	16361.060547	16665.0662080857	16601.0646620054
2499	0.8	15966.624023	16665.4425628291	16602.2799756043
2500	0.8	16140.117188	16665.81625549	16603.4923759923
2501	-0.8	14980.658203	16666.1873054013	16604.7018760835
2502	-0.8	15110.606445	15335.1623431532	16298.4582369556
2503	-0.8	14783.138672	14841.0208861322	15981.3957926696
2504	-0.8	14125.05957	14531.2799939067	15704.8776081434
2505	-0.8	13815.198242	14305.069127391	15462.1671579123
2506	-0.8	13671.353516	14126.8142691336	15247.7184880888
2507	-0.8	14176.137695	13979.7400512075	15056.9988609773
2508	-0.8	13578.916992	13854.5814954787	14886.3117092488
2509	-0.8	13535.03418	13745.6757880897	14732.6389446474
2510	-0.8	13644.868164	13649.3067343123	14593.5083638215
2511	-0.8	13423.780273	13562.9033069513	14466.8855987472
2512	-0.8	13410.776367	13484.6125309202	14351.0875629169
2513	-0.8	13695.631836	13413.054661336	14244.7137176736
2514	-0.8	13629.902344	13347.1745786339	14146.5916791264
2515	-0.8	13386.421875	13286.1472902791	14055.7341794736
2516	-0.8	13485.113281	13229.3155180533	13971.3049435379
2517	-0.8	13198.418945	13176.1471010324	13892.591541079
2518	-0.8	13374.989258	13126.2051209455	13818.9836955456
2519	-0.8	13135.110352	13079.1264467631	13749.9558687961
2520	-0.8	12808.570312	13034.6059993998	13685.0532028203
2521	-0.8	12918.180664	12992.385000343	13623.8801191919
2522	-0.8	12862.764648	12952.2420511892	13566.0910134423
2523	-0.8	12796.799805	12913.9862632974	13511.3826263741
2524	-0.8	12407.547852	12877.4518969476	13459.4877543665
2525	-0.8	12933.506836	12842.4941284618	13410.1700374846
2526	-0.8	12830.106445	12808.985672308	13363.2196191511
2527	-0.8	12716.326172	12776.8140586122	13318.4495141759
2528	-0.8	12725.223633	12745.8794193516	13275.6925553613
2529	-0.8	12725.419922	12716.0927180486	13234.7988149793
2530	-0.8	12580.839844	12687.3741124894	13195.63341785
2531	-0.8	12723.710938	12659.6518479656	13158.0746788363
2532	-0.8	12587.275391	12632.8611640683	13122.0125102932
2533	-0.8	12376.513672	12606.9434140444	13087.3470551188
2534	-0.8	12825.636719	12581.8453187669	13053.9875091265
2535	-0.8	12685.594727	12557.5183309824	13021.8511029286
2536	-0.8	12698.174805	12533.9180910481	12990.8622187344
2537	-0.8	12383.321289	12511.0039587223	12960.9516216871
2538	-0.8	12452.564453	12488.7386086203	12932.0557887868
2539	-0.8	12874.553711	12467.0876792285	12904.1163212475
2540	-0.8	12323.970703	12446.0194671573	12877.0794284243
2541	-0.8	12350.673828	12425.5046598564	12850.8954733329
2542	-0.8	12681.334961	12405.5161048236	12825.5185713376
2543	-0.8	12853.896484	12386.0285917767	12800.9062348752
2544	-0.8	12636.591797	12367.0186818983	12777.0190581519
2545	-0.8	12549.663086	12348.4645424226	12753.8204366477
2546	-0.8	12746.091797	12330.345803158	12731.2763170098
2547	-0.8	12668.444336	12312.6434287084	12709.354973547
2548	-0.8	12812.480469	12295.3396043376	12688.0268080687
2549	-0.8	12166.413086	12278.4176337799	12667.2641702571
2550	-0.8	12450.664062	12261.8618475249	12647.0411961467
2551	-0.8	12388.932617	12245.6575207006	12627.333662603
2552	-0.8	12673.37207	12229.7907975304	12608.1188559729
2553	-0.8	12543.039062	12214.2486244805	12589.3754533117
2554	-0.8	12818.892578	12199.0186885175	12571.0834147952
2555	-0.8	12586.743164	12184.0893656432	12553.2238860993
2556	-0.8	12597.861328	12169.4496683847	12535.7791096784
2557	-0.8	12486.142578	12155.0892001946	12518.7323440043
2558	-0.8	12205.313477	12140.9981136967	12502.0677899372
2559	-0.8	12064.214844	12127.167072801	12485.7705235012
2560	-0.8	12418.598633	12113.5872178556	12469.8264344159
2561	-0.8	12314.297852	12100.2501337853	12454.2221698151
2562	-0.8	11999.713867	12087.1478208284	12438.9450826432
2563	-0.8	12354.804688	12074.2726676501	12423.9831842786
2564	-0.8	12358.199219	12061.6174265955	12409.3251009823
2565	-0.8	12339.054688	12049.175190883	12394.9600338122
2566	-0.8	12016.717773	12036.9393735562	12380.8777216844
2567	-0.8	12546.849609	12024.9036880386	12367.0684072916
2568	-0.8	12390.5	12013.0621301422	12353.5228056246
2569	-0.8	12048.625977	12001.4089614091	12340.2320748631
2570	-0.8	12007.759766	11989.9386936435	12327.1877894303
2571	-0.8	12333.274414	11978.6460745809	12314.3819150228
2572	-0.8	12278.512695	11967.5260745522	12301.8067854477
2573	-0.8	12292.452148	11956.5738740799	12289.4550811145
2574	-0.8	12212.335938	11945.7848523272	12277.3198090442
2575	-0.8	11790.46875	11935.1545763289	12265.3942842705
2576	-0.8	11825.361328	11924.678790987	12253.6721125206
2577	-0.8	12096.297852	11914.3534095524	12242.1471740727
2578	-0.8	12208.424805	11904.1745049845	12230.8136086967
2579	-0.8	12251.905273	11894.1383016956	12219.665801594
2580	-0.8	12208.685547	11884.241167867	12208.6983702581
2581	-0.8	12121.672852	11874.4796082258	12197.9061521866
2582	-0.8	12114.237305	11864.8502572997	12187.2841933793
2583	-0.8	12156.013672	11855.3498730625	12176.8277375648
2584	-0.8	12171.330078	11845.9753309707	12166.5322160999
2585	-0.8	12147.291016	11836.7236183546	12156.393238495
2586	-0.8	12189.166992	11827.5918291404	12146.406583518
2587	-0.8	12006.158203	11818.5771588799	12136.5681908371
2588	-0.8	11812.009766	11809.6769000672	12126.8741531632
2589	-0.8	11646.637695	11800.8884377197	12117.3207088577
2590	-0.8	12038.358398	11792.2092452117	12107.9042349727
2591	-0.8	11847.735352	11783.6368803373	12098.6212406951
2592	-0.8	12027.060547	11775.1689815914	12089.4683611662
2593	-0.8	11877.170898	11766.8032650443	12080.4423516519
2594	-0.8	11912.506836	11758.5375198302	12071.5400820405
2595	-0.8	11934.957031	11750.3696061913	12062.7585316463
2596	-0.8	11482.676758	11742.297452091	12054.094784299
2597	-0.8	11568.088867	11734.3190503877	12045.5460237012
2598	-0.8	11791.889648	11726.4324561528	12037.1095290354
2599	-0.8	11341.894531	11718.6357841254	12028.7826708064
2600	-0.8	11403.665039	11710.9272062967	12020.5629069034
2601	-0.8	11375.216797	11703.3049496144	12012.4477788684
2602	-0.8	11341.317383	11695.7672938024	12004.4349083582
2603	-0.8	11381.124023	11688.3125693311	11996.5219937882
2604	-0.8	11324.28418	11680.9391553096	11988.7068071475
2605	-0.8	11457.824219	11673.6454777433	11980.9871909743
2606	-0.8	11705.420898	11666.4300077001	11973.3610554822
2607	-0.8	11297.857422	11659.2912596064	11965.8263758298
2608	-0.8	11273.419922	11652.2277896287	11958.3811895234
2609	-0.8	11553.055664	11645.2381941081	11951.0235939464
2610	-0.8	11617.311523	11638.3211080997	11943.7517440081
2611	-0.8	11704.820312	11631.4752039568	11936.5638499042
2612	-0.8	11790.677734	11624.699189983	11929.458174984
2613	-0.8	11617.225586	11617.9918091471	11922.4330337177
2614	-0.8	11602.664062	11611.3518378537	11915.4867897576
2615	-0.8	11665.185547	11604.7780847673	11908.6178540903
2616	-0.8	11514.079102	11598.2693896887	11901.8246832716
2617	-0.8	11646.15918	11591.8246224789	11895.1057777434
2618	-0.8	11750.973633	11585.4426820299	11888.4596802249
2619	-0.8	11353.487305	11579.1224952784	11881.8849741761
2620	-0.8	11732.299805	11572.8630162627	11875.3802823301
2621	-0.8	11320.379883	11566.6632252154	11868.9442652885
2622	-0.8	11831.067383	11560.5221276978	11862.575620179
2623	-0.8	11702.794922	11554.4387537679	11856.2730793706
2624	-0.8	11326.280273	11548.4121571816	11850.0354092442
2625	-0.8	11950.333984	11542.4414146277	11843.8614090149
2626	-0.8	11819.608398	11536.5256249979	11837.7499096049
2627	-0.8	11799.194336	11530.6639086647	11831.6997725624
2628	-0.8	11472.800781	11524.8554068195	11825.709889027
2629	-0.8	11358.828125	11519.0992808161	11819.779178736
2630	-0.8	11879.261719	11513.3947115448	11813.906589073
2631	-0.8	11848.94043	11507.7408988284	11808.0910941539
2632	-0.8	11669.59082	11502.1370608455	11802.3316939505
2633	-0.8	11743.424805	11496.5824335718	11796.6274134489
2634	-0.8	11668.035156	11491.0762702452	11790.9773018413
2635	-0.8	11675.298828	11485.6178408487	11785.3804317497
2636	-0.8	11548.905273	11480.2064316143	11779.8358984801
2637	-0.8	11601.614258	11474.8413445438	11774.3428193055
2638	-0.8	11850.479492	11469.5218969476	11768.9003327768
2639	-0.8	11736.083984	11464.2474210007	11763.50759806
2640	-0.8	11834.871094	11459.0172633143	11758.1637942981
2641	-0.8	11454.34668	11453.8307884555	11752.8681199983
2642	-0.8	11374.678711	11448.6873666935	11747.619792441
2643	-0.8	11492.117188	11443.5863855281	11742.4180471112
2644	-0.8	11886.313477	11438.5272453286	11737.2621371515
2645	-0.8	11582.828125	11433.5093589753	11732.1513328341
2646	-0.8	11668.708008	11428.5321515142	11727.0849210533
2647	-0.8	11652.522461	11423.5950598234	11722.0622048353
2648	-0.8	11574.516602	11418.6975322901	11717.0825028663
2649	-0.8	11605.369141	11413.8390285051	11712.1451490372
2650	-0.8	11328.392578	11409.0190189451	11707.249492005
2651	-0.8	11558.897461	11404.2369846982	11702.3948947686
2652	-0.8	11583.009766	11399.4924171771	11697.5807342605
2653	-0.8	11447.268555	11394.7848178477	11692.8064009525
2654	-0.8	11422.37207	11390.1136979639	11688.0712984746
2655	-0.8	11594.657227	11385.478578315	11683.3748432473
2656	-0.8	11745.913086	11380.8789889786	11678.7164641268
2657	-0.8	11512.004883	11376.3144690822	11674.0956020615
2658	-0.8	11548.21875	11371.7845665723	11669.511709761
2659	-0.8	11656.123047	11367.2888379908	11664.9642513753
2660	-0.8	11309.457031	11362.8268482587	11660.452702185
2661	-0.8	11320.671875	11358.3981704658	11655.9765483024
2662	-0.8	11682.967773	11354.0023856683	11651.5352863815
2663	-0.8	11584.046875	11349.639082691	11647.1284233378
2664	-0.8	11384.59375	11345.3078579372	11642.7554760776
2665	-0.8	11464.841797	11341.0083152028	11638.4159712356
2666	-0.8	11672.363281	11336.7400654985	11634.1094449209
2667	-0.8	11543.233398	11332.5027268729	11629.8354424716
2668	-0.8	11630.808594	11328.2959242461	11625.5935182166
2669	-0.8	11388.714844	11324.1192892451	11621.3832352453
2670	-0.8	11534.667969	11319.9724600451	11617.2041651844
2671	-0.8	11515.401367	11315.8550812149	11613.0558879816
2672	-0.8	11712.472656	11311.7668035674	11608.9379916963
2673	-0.8	11672.4375	11307.7072840141	11604.8500722962
2674	-0.8	11569.869141	11303.676185424	11600.7917334607
2675	-0.8	11731.277344	11299.6731764864	11596.76258639
2676	-0.8	11343.043945	11295.6979319825	11592.7622496199
2677	-0.8	11478.1875	11291.7501314373	11588.7903488428
2678	-0.8	11573.37207	11287.8294602172	11584.8465167327
2679	-0.8	11604.621094	11283.9356089984	11580.9303927773
2680	-0.8	11373.092773	11280.0682736479	11577.0416231134
2681	-0.8	11294.513672	11276.2271551093	11573.179860368
2682	-0.8	11279.612305	11272.4119592879	11569.3447635039
2683	-0.8	11618.986328	11268.6223969436	11565.53599767
2684	-0.8	11561.669922	11264.8581835842	11561.7532340553
2685	-0.8	11435.990234	11261.1190393621	11557.9961497478
2686	-0.8	11315.256836	11257.4046889734	11554.2644275972
2687	-0.8	11149.056641	11253.7148615607	11550.5577560813
2688	-0.8	11596.041992	11250.0492906173	11546.8758291767
2689	-0.8	11377.009766	11246.4077138946	11543.2183462324
2690	-0.8	11562.521484	11242.7898733125	11539.5850118477
2691	-0.8	11449.279297	11239.1955148706	11535.9755357532
2692	-0.8	11232.799805	11235.6243885636	11532.3896326949
2693	-0.8	11416.339844	11232.0762482971	11528.827022322
2694	-0.8	11350.563477	11228.5508518072	11525.287429077
2695	-0.8	11518.092773	11225.0479605812	11521.7705820899
2696	-0.8	11460.957031	11221.5673397802	11518.2762150742
2697	-0.8	11606.25293	11218.1087582108	11514.8040662263
2698	-0.8	11554.208984	11214.6719881126	11511.3538781277
2699	-0.8	11545.224609	11211.2568052265	11507.9253976494
2700	-0.8	11458.394531	11207.8629886786	11504.5183758592
2701	-0.8	11542.290039	11204.4903209121	11501.1325679311
2702	-0.8	11653.796875	11201.1385876217	11497.7677330577
2703	-0.8	11460.506836	11197.8075776886	11494.4236343642
2704	-0.8	11331.785156	11194.4970831182	11491.1000388252
2705	-0.8	11686.624023	11191.2068989784	11487.7967171831
2706	-0.8	11612.917969	11187.9368233401	11484.5134438695
2707	-0.8	11620.223633	11184.6866572184	11481.2499969275
2708	-0.8	11602.737305	11181.4562045161	11478.0061579368
2709	-0.8	11407.796875	11178.2452719734	11474.7817119408
2710	-0.8	11455.077148	11175.053669097	11471.5764473746
2711	-0.8	11304.474609	11171.881208124	11468.390155996
2712	-0.8	11187.124023	11168.7277039645	11465.2226328173
2713	-0.8	11354.451172	11165.5929741511	11462.0736760394
2714	-0.8	11159.151367	11162.4768387896	11458.9430869875
2715	-0.8	11470.679688	11159.3791205117	11455.8306700477
2716	-0.8	11572.893555	11156.2996444257	11452.7362326063
2717	-0.8	11423.21875	11153.2382380727	11449.6595849896
2718	-0.8	11366.487305	11150.1947313814	11446.6005404057
2719	-0.8	11302.139648	11147.1689566235	11443.5589148875
2720	-0.8	11610.321289	11144.1607483714	11440.5345272373
2721	-0.8	11704.939453	11141.1699434565	11437.5271989726
2722	-0.8	11315.834961	11138.1963809276	11434.5367542728
2723	-0.8	11337.106445	11135.2399020117	11431.5630199282
2724	-0.8	11626.625977	11132.3003500742	11428.6058252892
2725	-0.8	11456.046875	11129.3775705813	11425.6650022171
2726	-0.8	11478.249023	11126.4714110621	11422.7403850361
2727	-0.8	11596.84375	11123.5817210723	11419.8318104867
2728	-0.8	11572.696289	11120.7083521585	11416.9391176791
2729	-0.8	11559.853516	11117.8511578232	11414.0621480493
2730	-0.8	11455.238281	11115.0099934904	11411.200745315
2731	-0.8	11341.578125	11112.1847164726	11408.3547554326
2732	-0.8	11406.172852	11109.3751859377	11405.524026556
2733	-0.8	11086.599609	11106.5812628769	11402.7084089957
2734	-0.8	11420.28418	11103.8028100739	11399.9077551786
2735	-0.8	11445.041016	11101.0396920744	11397.1219196095
2736	-0.8	11442.405273	11098.2917751544	11394.3507588327
2737	-0.8	11247.338867	11095.5589272924	11391.5941313952
2738	-0.8	11344.216797	11092.8410181407	11388.8518978099
2739	-0.8	11142.296875	11090.1379189965	11386.1239205203
2740	-0.8	11410.868164	11087.4495027749	11383.4100638656
2741	-0.8	11341.053711	11084.7756439814	11380.7101940468
2742	-0.8	11212.771484	11082.1162186861	11378.0241790934
2743	-0.8	11509.550781	11079.4711044974	11375.3518888309
2744	-0.8	11417.564453	11076.8401805366	11372.6931948489
2745	-0.8	11391.663086	11074.2233274134	11370.0479704702
2746	-0.8	11371.171875	11071.6204272014	11367.4160907202
2747	-0.8	11296.015625	11069.0313634144	11364.797432297
2748	-0.8	11135.110352	11066.4560209827	11362.1918735424
2749	-0.8	11333.277344	11063.8942862306	11359.5992944136
2750	-0.8	11269.189453	11061.3460468596	11357.0195764546
2751	-0.8	11021.338867	11058.8111919095	11354.4526027698
2752	-0.8	10963.420898	11056.2896117535	11351.8982579964
2753	-0.8	11431.045898	11053.7811980719	11349.3564282788
2754	-0.8	11149.467773	11051.2858438313	11346.8270012427
2755	-0.8	10796.179688	11048.803443264	11344.3098659702
2756	-0.8	11065.027344	11046.3338918487	11341.8049129748
2757	-0.8	11240.249023	11043.8770862906	11339.312034178
2758	-0.8	11303.139648	11041.4329245029	11336.831122885
2759	-0.8	11158.195312	11039.0013055864	11334.3620737622
2760	-0.8	11228.899414	11036.5821298131	11331.9047828145
2761	-0.8	11061.222656	11034.175298607	11329.4591473626
2762	-0.8	11360.298828	11031.7807145273	11327.0250660223
2763	-0.8	11416.401367	11029.3982812501	11324.6024386821
2764	-0.8	11264.87207	11027.0279035522	11322.1911664834
2765	-0.8	11056.329102	11024.669487294	11319.7911517993
2766	-0.8	10989.97168	11022.3229394029	11317.4022982153
2767	-0.8	10987.249023	11019.9881678582	11315.024510509
2768	-0.8	10978.008789	11017.6650816742	11312.6576946313
2769	-0.8	11076.220703	11015.3535908853	11310.3017576877
2770	-0.8	11055.412109	11013.053606531	11307.9566079195
2771	-0.8	11464.767578	11010.7650406405	11305.6221546857
2772	-0.8	11302.365234	11008.4878062185	11303.2983084455
2773	-0.8	11286.878906	11006.2218172306	11300.984980741
2774	-0.8	11211.612305	11003.9669885894	11298.6820841796
2775	-0.8	11272.318359	11001.7232361406	11296.3895324179
2776	-0.8	11040.405273	10999.4904766491	11294.1072401448
2777	-0.8	10963.582031	10997.2686277863	11291.8351230657
2778	-0.8	10947.787109	10995.0576081164	11289.5730978868
2779	-0.8	11160.509766	10992.8573370839	11287.3210822991
2780	-0.8	11052.099609	10990.6677350011	11285.078994964
2781	-0.8	11186.102539	10988.4887230352	11282.8467554977
2782	-0.8	11230.478516	10986.3202231964	11280.624284457
2783	-0.8	10941.78125	10984.1621583262	11278.4115033246
2784	-0.8	11263.839844	10982.0144521318	11276.2083344956
2785	-0.8	11235.84082	10979.8770290346	11274.0147012631
2786	-0.8	11298.984375	10977.7498142993	11271.8305278049
2787	-0.8	11125.429688	10975.6327339758	11269.6557391703
2788	-0.8	11074.582031	10973.5257148885	11267.4902612669
2789	-0.8	11301.729492	10971.4286846253	11265.3340208478
2790	-0.8	11166.401367	10969.3415715269	11263.1869454991
2791	-0.8	10987.353516	10967.2643046768	11261.0489636274
2792	-0.8	11339.258789	10965.1968138907	11258.9200044479
2793	-0.8	11268.185547	10963.1390297067	11256.7999979722
2794	-0.8	11184.619141	10961.0908833752	11254.688874997
2795	-0.8	11061.93457	10959.0523068497	11252.5865670922
2796	-0.8	11117.727539	10957.0232327767	11250.4930065901
2797	-0.8	11089.919922	10955.0035944866	11248.4081265737
2798	-0.8	10884.036133	10952.9933259843	11246.3318608666
2799	-0.8	11420.775391	10950.9923619407	11244.2641440217
2800	-0.8	11128.918945	10949.0006376829	11242.204911311
2801	-0.8	11184.31543	10947.0180891862	11240.1540987151
2802	-0.8	11373.168945	10945.0446530651	11238.1116429135
2803	-0.8	11180.376953	10943.0802665706	11236.0774812741
2804	-0.8	10959.896484	10941.1248675649	11234.0515518439
2805	-0.8	10861.166016	10939.1783945302	11232.0337933391
2806	-0.8	11246.422852	10937.2407865548	11230.0241451358
2807	-0.8	11127.929688	10935.3119833256	11228.0225472608
2808	-0.8	10995.292969	10933.3919251197	11226.0289403822
2809	-0.8	11038.679688	10931.4805527973	11224.0432658009
2810	-0.8	11384.648438	10929.5778077938	11222.0654654414
2811	-0.8	11304.620117	10927.6836321124	11220.0954818434
2812	-0.8	11255.12207	10925.7979683169	11218.1332581532
2813	-0.8	10882.970703	10923.9207595246	11216.1787381153
2814	-0.8	10925.132812	10922.0519493997	11214.2318660643
2815	-0.8	11107.197266	10920.1914821444	11212.2925869168
2816	-0.8	11249.447266	10918.3393024939	11210.3608461633
2817	-0.8	11005.496094	10916.4953557095	11208.4365898607
2818	-0.8	10810.916992	10914.6595875712	11206.5197646245
2819	-0.8	11129.138672	10912.831944372	11204.610317621
2820	-0.8	11138.696289	10911.0123729108	11202.7081965603
2821	-0.8	11229.327148	10909.2008204861	11200.8133496886
2822	-0.8	11049.773438	10907.3972348906	11198.9257257814
2823	-0.8	11230.322266	10905.6015644038	11197.0452741362
2824	-0.8	11055.140625	10903.813757787	11195.1719445656
2825	-0.8	11223.787109	10902.033764277	11193.3056873906
2826	-0.8	11039.416992	10900.26153358	11191.4464534335
2827	-0.8	10829.461914	10898.4970158662	11189.5941940119
2828	-0.8	10790.511719	10896.7401617639	11187.7488609316
2829	-0.8	10881.727539	10894.9909223541	11185.9104064807
2830	-0.8	11002.325195	10893.2492491647	11184.0787834228
2831	-0.8	11198.382812	10891.5150941656	11182.2539449914
2832	-0.8	11003.47168	10889.7884097626	11180.4358448833
2833	-0.8	10844.77832	10888.0691487929	11178.6244372529
2834	-0.8	11164.540039	10886.3572645194	11176.8196767059
2835	-0.8	11254.15332	10884.6527106258	11175.0215182943
2836	-0.8	11099.580078	10882.9554412119	11173.2299175097
2837	-0.8	11186.841797	10881.2654107878	11171.4448302784
2838	-0.8	11129.191406	10879.5825742697	11169.6662129557
2839	-0.8	11115.702148	10877.9068869751	11167.8940223202
2840	-0.8	10932.226562	10876.2383046178	11166.1282155685
2841	-0.8	11151.956055	10874.5767833033	11164.3687503104
2842	-0.8	11273.638672	10872.9222795241	11162.615584563
2843	-0.8	11220.09082	10871.2747501556	11160.8686767461
2844	-0.8	11087.662109	10869.6341524512	11159.1279856768
2845	-0.8	11101.611328	10868.000444038	11157.3934705649
2846	-0.8	11211.533203	10866.3735829125	11155.6650910077
2847	-0.8	11223.808594	10864.7535274364	11153.9428069854
2848	-0.8	11024.220703	10863.1402363331	11152.2265788562
2849	-0.8	11145.826172	10861.5336686812	11150.5163673519
2850	-0.8	10762.202148	10859.9337839129	11148.812133573
2851	-0.8	10897.166992	10858.3405418088	11147.1138389842
2852	-0.8	10847.720703	10856.7539024944	11145.4214454103
2853	-0.8	10916.277344	10855.173826436	11143.7349150314
2854	-0.8	11019.794922	10853.6002744327	11142.0542103919
2855	-0.8	11230.182617	10852.0332076285	11140.3792943465
2856	-0.8	11062.083008	10850.4725874851	11138.7101301236
2857	-0.8	11037.415039	10848.9183757937	11137.0466812855
2858	-0.8	10792.703125	10847.3705346674	11135.388911726
2859	-0.8	10780.008789	10845.8290265378	11133.7367856695
2860	-0.8	11141.464844	10844.2938141513	11132.0902676671
2861	-0.8	11164.493164	10842.7648605657	11130.4493225922
2862	-0.8	11194.975586	10841.2421291468	11128.8139156374
2863	-0.8	10906.070312	10839.7255835646	11127.1840123098
2864	-0.8	11095.085938	10838.2151877904	11125.5595784284
2865	-0.8	11156.318359	10836.7109060936	11123.9405801193
2866	-0.8	11194.78418	10835.2127030376	11122.3269838131
2867	-0.8	10827.514648	10833.7205434777	11120.7187562405
2868	-0.8	10867.196289	10832.2343925571	11119.1158644292
2869	-0.8	11101.928711	10830.7542157039	11117.5182757006
2870	-0.8	10832.260742	10829.2799786286	11115.9259576659
2871	-0.8	11196.189453	10827.8116473201	11114.3388782231
2872	-0.8	10913.542969	10826.3491880436	11112.7570055537
2873	-0.8	11185.402344	10824.8925677543	11111.1803081191
2874	-0.8	11115.726562	10823.4417528405	11109.6087546579
2875	-0.8	11000.987305	10821.9967103773	11108.0423141821
2876	-0.8	10988.174805	10820.5574077039	11106.4809559746
2877	-0.8	11143.124023	10819.1238124213	11104.9246495855
2878	-0.8	11133.480469	10817.6958923889	11103.3733648296
2879	-0.8	11153.941406	10816.2736157221	11101.8270717831
2880	-0.8	10956.691406	10814.8569507896	11100.2857407807
2881	-0.8	11097.078125	10813.4458662106	11098.7493424126
2882	-0.8	11064.789062	10812.0403308524	11097.2178475219
2883	-0.8	10813.884766	10810.6403138274	11095.6912272014
2884	-0.8	10758.075195	10809.245784491	11094.1694527911
2885	-0.8	10842.640625	10807.8567124388	11092.6524958752
2886	-0.8	11132.720703	10806.4730675041	11091.1403282796
2887	-0.8	11168.663086	10805.0948197563	11089.6329220691
2888	-0.8	10990.916016	10803.721939496	11088.1302495446
2889	-0.8	11120.368164	10802.3543972555	11086.6322832409
2890	-0.8	10834.441406	10800.9921637946	11085.1389959237
2891	-0.8	10934.225586	10799.6352100992	11083.6503605873
2892	-0.8	11002.739258	10798.2835073786	11082.1663504522
2893	-0.8	10889.962891	10796.9370270633	11080.6869389621
2894	-0.8	11099.926758	10795.5957408025	11079.2120997821
2895	-0.8	11018.083008	10794.2596204625	11077.741806796
2896	-0.8	10914.22168	10792.9286381236	11076.2760341037
2897	-0.8	10989.292969	10791.6027660788	11074.8147560194
2898	-0.8	11036.362305	10790.2819768312	11073.3579470689
2899	-0.8	11073.576172	10788.9662430919	11071.9055819873
2900	-0.8	10916.861328	10787.655537778	11070.457635717
2901	-0.8	10694.573242	10786.3498340108	11069.0140834052
2902	-0.8	10926.848633	10785.0491051131	11067.5749004019
2903	-0.8	10793.381836	10783.7533246079	11066.1400622578
2904	-0.8	10872.709961	10782.462466216	11064.709544722
2905	-0.8	11026.09668	10781.1765038541	11063.2833237398
2906	-0.8	11105.12207	10779.895411633	11061.861375451
2907	-0.8	11027.677734	10778.6191638557	11060.4436761874
2908	-0.8	11209.915039	10777.3477350152	11059.0302024711
2909	-0.8	11037.978516	10776.0810997929	11057.6209310125
2910	-0.8	11092.144531	10774.8192330569	11056.215838708
2911	-0.8	10915.981445	10773.5621098598	11054.8149026386
2912	-0.8	10803.19043	10772.3097054372	11053.4181000672
2913	-0.8	11006.115234	10771.0619952057	11052.0254084377
2914	-0.8	11042.952148	10769.8189547614	11050.6368053721
2915	-0.8	11049.208008	10768.580559878	11049.2522686695
2916	-0.8	10960.916992	10767.3467865051	11047.8717763037
2917	-0.8	10754.083008	10766.1176107666	11046.4953064217
2918	-0.8	10749.580078	10764.8930089588	11045.1228373419
2919	-0.8	10687.961914	10763.6729575491	11043.7543475522
2920	-0.8	11042.931641	10762.4574331741	11042.3898157082
2921	-0.8	11030.301758	10761.2464126379	11041.029220632
2922	-0.8	10892.863281	10760.039872911	11039.6725413098
2923	-0.8	10898.879883	10758.8377911282	11038.3197568907
2924	-0.8	10950.96582	10757.6401445872	11036.9708466851
2925	-0.8	10778.146484	10756.4469107473	11035.6257901625
2926	-0.8	10999.571289	10755.2580672275	11034.2845669508
2927	-0.8	10971.060547	10754.0735918053	11032.9471568336
2928	-0.8	10708.672852	10752.8934624151	11031.6135397498
2929	-0.8	10971.388672	10751.7176571468	11030.2836957912
2930	-0.8	10913.073242	10750.5461542441	11028.9576052013
2931	-0.8	10807.146484	10749.3789321033	11027.6352483737
2932	-0.8	10724.150391	10748.2159692722	11026.3166058508
2933	-0.8	10978.84375	10747.0572444479	11025.0016583219
2934	-0.8	10909.826172	10745.9027365227	11023.6903866225
2935	-0.8	10668.723633	10744.7524244431	11022.3827717319
2936	-0.8	10843.626953	10743.6062873467	11021.0787947725
2937	-0.8	10800.711914	10742.4643045159	11019.7784370082
2938	-0.8	11138.913086	10741.3264553765	11018.4816798428
2939	-0.8	11074.62207	10740.1927194956	11017.188504819
2940	-0.8	11137.717773	10739.063076581	11015.8988936167
2941	-0.8	10710.990234	10737.9375064793	11014.612828052
2942	-0.8	10986.46875	10736.8159891753	11013.3302900755
2943	-0.8	10950.000977	10735.6985047903	11012.0512617712
2944	-0.8	10982.734375	10734.5850335807	11010.7757253555
2945	-0.8	11004.560547	10733.4755559375	11009.5036631752
2946	-0.8	10866.067383	10732.3700523843	11008.235057707
2947	-0.8	10602.852539	10731.2685035766	11006.9698915557
2948	-0.8	11011.856445	10730.1708903005	11005.7081474535
