Pulse Number	Voltage (V)	Measurements (Ù)
24767	-0.5	14309.956055
24768	-0.5	14309.956055
24769	-0.5	14309.956055
24770	-0.5	14309.956055
24771	-0.5	14309.956055
24772	-0.5	14309.956055
24773	-0.5	14309.956055
24774	-0.5	14309.956055
24775	-0.5	14309.956055
24776	0	14309.956055
24777	-0.5	14309.956055
24778	-0.5	14309.956055
24779	-0.5	14309.956055
24780	-0.5	14309.956055
24781	-0.5	14309.956055
24782	-0.5	14309.956055
24783	-0.5	14309.956055
24784	-0.5	14309.956055
24785	-0.5	14309.956055
24786	-0.5	14309.956055
24787	0	14309.956055
24788	-0.5	14309.956055
24789	-0.5	14309.956055
24790	-0.5	14309.956055
24791	-0.5	14309.956055
24792	-0.5	14309.956055
24793	-0.5	14309.956055
24794	-0.5	14309.956055
24795	-0.5	14309.956055
24796	-0.5	14309.956055
24797	-0.5	14309.956055
24798	0	14309.956055
24799	-0.5	14309.956055
24800	-0.5	14309.956055
24801	-0.5	14309.956055
24802	-0.5	14309.956055
24803	-0.5	14309.956055
24804	-0.5	14309.956055
24805	-0.5	14309.956055
24806	-0.5	14309.956055
24807	-0.5	14309.956055
24808	-0.5	14309.956055
24809	0	14309.956055
24810	-0.5	14309.956055
24811	-0.5	14309.956055
24812	-0.5	14309.956055
24813	-0.5	14309.956055
24814	-0.5	14309.956055
24815	-0.5	14309.956055
24816	-0.5	14309.956055
24817	-0.5	14309.956055
24818	-0.5	14309.956055
24819	-0.5	14309.956055
24820	0	14309.956055
24821	-0.5	14309.956055
24822	-0.5	14309.956055
24823	-0.5	14309.956055
24824	-0.5	14309.956055
24825	-0.5	14309.956055
24826	-0.5	14309.956055
24827	-0.5	14309.956055
24828	-0.5	14309.956055
24829	-0.5	14309.956055
24830	-0.5	14309.956055
24831	0	14309.956055
24832	-0.5	14309.956055
24833	-0.5	14309.956055
24834	-0.5	14309.956055
24835	-0.5	14309.956055
24836	-0.5	14309.956055
24837	-0.5	14309.956055
24838	-0.5	14309.956055
24839	-0.5	14309.956055
24840	-0.5	14309.956055
24841	-0.5	14309.956055
24842	0	14309.956055
24843	-0.5	14309.956055
24844	-0.5	14309.956055
24845	-0.5	14309.956055
24846	-0.5	14309.956055
24847	-0.5	14309.956055
24848	-0.5	14309.956055
24849	-0.5	14309.956055
24850	-0.5	14309.956055
24851	-0.5	14309.956055
24852	-0.5	14309.956055
24853	0	14309.956055
24854	-0.5	14309.956055
24855	-0.5	14309.956055
24856	-0.5	14309.956055
24857	-0.5	14309.956055
24858	-0.5	14309.956055
24859	-0.5	14309.956055
24860	-0.5	14309.956055
24861	-0.5	14309.956055
24862	-0.5	14309.956055
24863	-0.5	14309.956055
24864	0	14309.956055
24865	-0.5	14309.956055
24866	-0.5	14309.956055
24867	-0.5	14309.956055
24868	-0.5	14309.956055
24869	-0.5	14309.956055
24870	-0.5	14309.956055
24871	-0.5	14309.956055
24872	-0.5	14309.956055
24873	-0.5	14309.956055
24874	-0.5	14309.956055
24875	0	14309.956055
24876	-0.5	14309.956055
24877	-0.5	14309.956055
24878	-0.5	14309.956055
24879	-0.5	14309.956055
24880	-0.5	14309.956055
24881	-0.5	14309.956055
24882	-0.5	14309.956055
24883	-0.5	14309.956055
24884	-0.5	14309.956055
24885	-0.5	14309.956055
24886	0	14207.744141
24887	0	14239.955078
24888	0	13824.085938
24889	0	13793.145508
24890	0	14361.741211
24891	-0.6	14361.741211
24892	-0.6	14361.741211
24893	-0.6	14361.741211
24894	-0.6	14361.741211
24895	-0.6	14361.741211
24896	-0.6	14361.741211
24897	-0.6	14361.741211
24898	-0.6	14361.741211
24899	-0.6	14361.741211
24900	-0.6	14361.741211
24901	0	14361.741211
24902	-0.6	14361.741211
24903	-0.6	14361.741211
24904	-0.6	14361.741211
24905	-0.6	14361.741211
24906	-0.6	14361.741211
24907	-0.6	14361.741211
24908	-0.6	14361.741211
24909	-0.6	14361.741211
24910	-0.6	14361.741211
24911	-0.6	14361.741211
24912	0	14361.741211
24913	-0.6	14361.741211
24914	-0.6	14361.741211
24915	-0.6	14361.741211
24916	-0.6	14361.741211
24917	-0.6	14361.741211
24918	-0.6	14361.741211
24919	-0.6	14361.741211
24920	-0.6	14361.741211
24921	-0.6	14361.741211
24922	-0.6	14361.741211
24923	0	14361.741211
24924	-0.6	14361.741211
24925	-0.6	14361.741211
24926	-0.6	14361.741211
24927	-0.6	14361.741211
24928	-0.6	14361.741211
24929	-0.6	14361.741211
24930	-0.6	14361.741211
24931	-0.6	14361.741211
24932	-0.6	14361.741211
24933	-0.6	14361.741211
24934	0	14361.741211
24935	-0.6	14361.741211
24936	-0.6	14361.741211
24937	-0.6	14361.741211
24938	-0.6	14361.741211
24939	-0.6	14361.741211
24940	-0.6	14361.741211
24941	-0.6	14361.741211
24942	-0.6	14361.741211
24943	-0.6	14361.741211
24944	-0.6	14361.741211
24945	0	14361.741211
24946	-0.6	14361.741211
24947	-0.6	14361.741211
24948	-0.6	14361.741211
24949	-0.6	14361.741211
24950	-0.6	14361.741211
24951	-0.6	14361.741211
24952	-0.6	14361.741211
24953	-0.6	14361.741211
24954	-0.6	14361.741211
24955	-0.6	14361.741211
24956	0	14361.741211
24957	-0.6	14361.741211
24958	-0.6	14361.741211
24959	-0.6	14361.741211
24960	-0.6	14361.741211
24961	-0.6	14361.741211
24962	-0.6	14361.741211
24963	-0.6	14361.741211
24964	-0.6	14361.741211
24965	-0.6	14361.741211
24966	-0.6	14361.741211
24967	0	14361.741211
24968	-0.6	14361.741211
24969	-0.6	14361.741211
24970	-0.6	14361.741211
24971	-0.6	14361.741211
24972	-0.6	14361.741211
24973	-0.6	14361.741211
24974	-0.6	14361.741211
24975	-0.6	14361.741211
24976	-0.6	14361.741211
24977	-0.6	14361.741211
24978	0	14361.741211
24979	-0.6	14361.741211
24980	-0.6	14361.741211
24981	-0.6	14361.741211
24982	-0.6	14361.741211
24983	-0.6	14361.741211
24984	-0.6	14361.741211
24985	-0.6	14361.741211
24986	-0.6	14361.741211
24987	-0.6	14361.741211
24988	-0.6	14361.741211
24989	0	14361.741211
24990	-0.6	14361.741211
24991	-0.6	14361.741211
24992	-0.6	14361.741211
24993	-0.6	14361.741211
24994	-0.6	14361.741211
24995	-0.6	14361.741211
24996	-0.6	14361.741211
24997	-0.6	14361.741211
24998	-0.6	14361.741211
24999	-0.6	14361.741211
25000	0	14361.741211
25001	-0.6	14361.741211
25002	-0.6	14361.741211
25003	-0.6	14361.741211
25004	-0.6	14361.741211
25005	-0.6	14361.741211
25006	-0.6	14361.741211
25007	-0.6	14361.741211
25008	-0.6	14361.741211
25009	-0.6	14361.741211
25010	-0.6	14361.741211
25011	0	13754.081055
25012	0	13974.140625
25013	0	14049.37207
25014	0	13977.808594
25015	0	14075.580078
25016	-0.7	14075.580078
25017	-0.7	14075.580078
25018	-0.7	14075.580078
25019	-0.7	14075.580078
25020	-0.7	14075.580078
25021	-0.7	14075.580078
25022	-0.7	14075.580078
25023	-0.7	14075.580078
25024	-0.7	14075.580078
25025	-0.7	14075.580078
25026	0	14075.580078
25027	-0.7	14075.580078
25028	-0.7	14075.580078
25029	-0.7	14075.580078
25030	-0.7	14075.580078
25031	-0.7	14075.580078
25032	-0.7	14075.580078
25033	-0.7	14075.580078
25034	-0.7	14075.580078
25035	-0.7	14075.580078
25036	-0.7	14075.580078
25037	0	14075.580078
25038	-0.7	14075.580078
25039	-0.7	14075.580078
25040	-0.7	14075.580078
25041	-0.7	14075.580078
25042	-0.7	14075.580078
25043	-0.7	14075.580078
25044	-0.7	14075.580078
25045	-0.7	14075.580078
25046	-0.7	14075.580078
25047	-0.7	14075.580078
25048	0	14075.580078
25049	-0.7	14075.580078
25050	-0.7	14075.580078
25051	-0.7	14075.580078
25052	-0.7	14075.580078
25053	-0.7	14075.580078
25054	-0.7	14075.580078
25055	-0.7	14075.580078
25056	-0.7	14075.580078
25057	-0.7	14075.580078
25058	-0.7	14075.580078
25059	0	14075.580078
25060	-0.7	14075.580078
25061	-0.7	14075.580078
25062	-0.7	14075.580078
25063	-0.7	14075.580078
25064	-0.7	14075.580078
25065	-0.7	14075.580078
25066	-0.7	14075.580078
25067	-0.7	14075.580078
25068	-0.7	14075.580078
25069	-0.7	14075.580078
25070	0	14075.580078
25071	-0.7	14075.580078
25072	-0.7	14075.580078
25073	-0.7	14075.580078
25074	-0.7	14075.580078
25075	-0.7	14075.580078
25076	-0.7	14075.580078
25077	-0.7	14075.580078
25078	-0.7	14075.580078
25079	-0.7	14075.580078
25080	-0.7	14075.580078
25081	0	14075.580078
25082	-0.7	14075.580078
25083	-0.7	14075.580078
25084	-0.7	14075.580078
25085	-0.7	14075.580078
25086	-0.7	14075.580078
25087	-0.7	14075.580078
25088	-0.7	14075.580078
25089	-0.7	14075.580078
25090	-0.7	14075.580078
25091	-0.7	14075.580078
25092	0	14075.580078
25093	-0.7	14075.580078
25094	-0.7	14075.580078
25095	-0.7	14075.580078
25096	-0.7	14075.580078
25097	-0.7	14075.580078
25098	-0.7	14075.580078
25099	-0.7	14075.580078
25100	-0.7	14075.580078
25101	-0.7	14075.580078
25102	-0.7	14075.580078
25103	0	14075.580078
25104	-0.7	14075.580078
25105	-0.7	14075.580078
25106	-0.7	14075.580078
25107	-0.7	14075.580078
25108	-0.7	14075.580078
25109	-0.7	14075.580078
25110	-0.7	14075.580078
25111	-0.7	14075.580078
25112	-0.7	14075.580078
25113	-0.7	14075.580078
25114	0	14075.580078
25115	-0.7	14075.580078
25116	-0.7	14075.580078
25117	-0.7	14075.580078
25118	-0.7	14075.580078
25119	-0.7	14075.580078
25120	-0.7	14075.580078
25121	-0.7	14075.580078
25122	-0.7	14075.580078
25123	-0.7	14075.580078
25124	-0.7	14075.580078
25125	0	14075.580078
25126	-0.7	14075.580078
25127	-0.7	14075.580078
25128	-0.7	14075.580078
25129	-0.7	14075.580078
25130	-0.7	14075.580078
25131	-0.7	14075.580078
25132	-0.7	14075.580078
25133	-0.7	14075.580078
25134	-0.7	14075.580078
25135	-0.7	14075.580078
25136	0	13453.44043
25137	0	13757.46582
25138	0	13893.708984
25139	0	13716.749023
25140	0	13817.194336
25141	-0.8	13817.194336
25142	-0.8	13817.194336
25143	-0.8	13817.194336
25144	-0.8	13817.194336
25145	-0.8	13817.194336
25146	-0.8	13817.194336
25147	-0.8	13817.194336
25148	-0.8	13817.194336
25149	-0.8	13817.194336
25150	-0.8	13817.194336
25151	0	13817.194336
25152	-0.8	13817.194336
25153	-0.8	13817.194336
25154	-0.8	13817.194336
25155	-0.8	13817.194336
25156	-0.8	13817.194336
25157	-0.8	13817.194336
25158	-0.8	13817.194336
25159	-0.8	13817.194336
25160	-0.8	13817.194336
25161	-0.8	13817.194336
25162	0	13817.194336
25163	-0.8	13817.194336
25164	-0.8	13817.194336
25165	-0.8	13817.194336
25166	-0.8	13817.194336
25167	-0.8	13817.194336
25168	-0.8	13817.194336
25169	-0.8	13817.194336
25170	-0.8	13817.194336
25171	-0.8	13817.194336
25172	-0.8	13817.194336
25173	0	13817.194336
25174	-0.8	13817.194336
25175	-0.8	13817.194336
25176	-0.8	13817.194336
25177	-0.8	13817.194336
25178	-0.8	13817.194336
25179	-0.8	13817.194336
25180	-0.8	13817.194336
25181	-0.8	13817.194336
25182	-0.8	13817.194336
25183	-0.8	13817.194336
25184	0	13817.194336
25185	-0.8	13817.194336
25186	-0.8	13817.194336
25187	-0.8	13817.194336
25188	-0.8	13817.194336
25189	-0.8	13817.194336
25190	-0.8	13817.194336
25191	-0.8	13817.194336
25192	-0.8	13817.194336
25193	-0.8	13817.194336
25194	-0.8	13817.194336
25195	0	13817.194336
25196	-0.8	13817.194336
25197	-0.8	13817.194336
25198	-0.8	13817.194336
25199	-0.8	13817.194336
25200	-0.8	13817.194336
25201	-0.8	13817.194336
25202	-0.8	13817.194336
25203	-0.8	13817.194336
25204	-0.8	13817.194336
25205	-0.8	13817.194336
25206	0	13817.194336
25207	-0.8	13817.194336
25208	-0.8	13817.194336
25209	-0.8	13817.194336
25210	-0.8	13817.194336
25211	-0.8	13817.194336
25212	-0.8	13817.194336
25213	-0.8	13817.194336
25214	-0.8	13817.194336
25215	-0.8	13817.194336
25216	-0.8	13817.194336
25217	0	13817.194336
25218	-0.8	13817.194336
25219	-0.8	13817.194336
25220	-0.8	13817.194336
25221	-0.8	13817.194336
25222	-0.8	13817.194336
25223	-0.8	13817.194336
25224	-0.8	13817.194336
25225	-0.8	13817.194336
25226	-0.8	13817.194336
25227	-0.8	13817.194336
25228	0	13817.194336
25229	-0.8	13817.194336
25230	-0.8	13817.194336
25231	-0.8	13817.194336
25232	-0.8	13817.194336
25233	-0.8	13817.194336
25234	-0.8	13817.194336
25235	-0.8	13817.194336
25236	-0.8	13817.194336
25237	-0.8	13817.194336
25238	-0.8	13817.194336
25239	0	13817.194336
25240	-0.8	13817.194336
25241	-0.8	13817.194336
25242	-0.8	13817.194336
25243	-0.8	13817.194336
25244	-0.8	13817.194336
25245	-0.8	13817.194336
25246	-0.8	13817.194336
25247	-0.8	13817.194336
25248	-0.8	13817.194336
25249	-0.8	13817.194336
25250	0	13817.194336
25251	-0.8	13817.194336
25252	-0.8	13817.194336
25253	-0.8	13817.194336
25254	-0.8	13817.194336
25255	-0.8	13817.194336
25256	-0.8	13817.194336
25257	-0.8	13817.194336
25258	-0.8	13817.194336
25259	-0.8	13817.194336
25260	-0.8	13817.194336
25261	0	12628.490234
25262	0	12417.887695
25263	0	12747.460938
25264	0	12925.960938
25265	0	12420.556641
25266	0	12791.740234
25267	0	12441.164062
25268	0	12782.367188
25269	0	12370.990234
25270	0	12831.777344
25271	0.2	12831.777344
25272	0.2	12831.777344
25273	0.2	12831.777344
25274	0.2	12831.777344
25275	0.2	12831.777344
25276	0.2	12831.777344
25277	0.2	12831.777344
25278	0.2	12831.777344
25279	0.2	12831.777344
25280	0.2	12831.777344
25281	0	12831.777344
25282	0.2	12831.777344
25283	0.2	12831.777344
25284	0.2	12831.777344
25285	0.2	12831.777344
25286	0.2	12831.777344
25287	0.2	12831.777344
25288	0.2	12831.777344
25289	0.2	12831.777344
25290	0.2	12831.777344
25291	0.2	12831.777344
25292	0	12831.777344
25293	0.2	12831.777344
25294	0.2	12831.777344
25295	0.2	12831.777344
25296	0.2	12831.777344
25297	0.2	12831.777344
25298	0.2	12831.777344
25299	0.2	12831.777344
25300	0.2	12831.777344
25301	0.2	12831.777344
25302	0.2	12831.777344
25303	0	12831.777344
25304	0.2	12831.777344
25305	0.2	12831.777344
25306	0.2	12831.777344
25307	0.2	12831.777344
25308	0.2	12831.777344
25309	0.2	12831.777344
25310	0.2	12831.777344
25311	0.2	12831.777344
25312	0.2	12831.777344
25313	0.2	12831.777344
25314	0	12831.777344
25315	0.2	12831.777344
25316	0.2	12831.777344
25317	0.2	12831.777344
25318	0.2	12831.777344
25319	0.2	12831.777344
25320	0.2	12831.777344
25321	0.2	12831.777344
25322	0.2	12831.777344
25323	0.2	12831.777344
25324	0.2	12831.777344
25325	0	12831.777344
25326	0.2	12831.777344
25327	0.2	12831.777344
25328	0.2	12831.777344
25329	0.2	12831.777344
25330	0.2	12831.777344
25331	0.2	12831.777344
25332	0.2	12831.777344
25333	0.2	12831.777344
25334	0.2	12831.777344
25335	0.2	12831.777344
25336	0	12831.777344
25337	0.2	12831.777344
25338	0.2	12831.777344
25339	0.2	12831.777344
25340	0.2	12831.777344
25341	0.2	12831.777344
25342	0.2	12831.777344
25343	0.2	12831.777344
25344	0.2	12831.777344
25345	0.2	12831.777344
25346	0.2	12831.777344
25347	0	12831.777344
25348	0.2	12831.777344
25349	0.2	12831.777344
25350	0.2	12831.777344
25351	0.2	12831.777344
25352	0.2	12831.777344
25353	0.2	12831.777344
25354	0.2	12831.777344
25355	0.2	12831.777344
25356	0.2	12831.777344
25357	0.2	12831.777344
25358	0	12831.777344
25359	0.2	12831.777344
25360	0.2	12831.777344
25361	0.2	12831.777344
25362	0.2	12831.777344
25363	0.2	12831.777344
25364	0.2	12831.777344
25365	0.2	12831.777344
25366	0.2	12831.777344
25367	0.2	12831.777344
25368	0.2	12831.777344
25369	0	12831.777344
25370	0.2	12831.777344
25371	0.2	12831.777344
25372	0.2	12831.777344
25373	0.2	12831.777344
25374	0.2	12831.777344
25375	0.2	12831.777344
25376	0.2	12831.777344
25377	0.2	12831.777344
25378	0.2	12831.777344
25379	0.2	12831.777344
25380	0	12831.777344
25381	0.2	12831.777344
25382	0.2	12831.777344
25383	0.2	12831.777344
25384	0.2	12831.777344
25385	0.2	12831.777344
25386	0.2	12831.777344
25387	0.2	12831.777344
25388	0.2	12831.777344
25389	0.2	12831.777344
25390	0.2	12831.777344
25391	0	12604.431641
25392	0	12703.339844
25393	0	12781.454102
25394	0	12565.419922
25395	0	12278.125977
25396	0.3	12278.125977
25397	0.3	12278.125977
25398	0.3	12278.125977
25399	0.3	12278.125977
25400	0.3	12278.125977
25401	0.3	12278.125977
25402	0.3	12278.125977
25403	0.3	12278.125977
25404	0.3	12278.125977
25405	0.3	12278.125977
25406	0	12278.125977
25407	0.3	12278.125977
25408	0.3	12278.125977
25409	0.3	12278.125977
25410	0.3	12278.125977
25411	0.3	12278.125977
25412	0.3	12278.125977
25413	0.3	12278.125977
25414	0.3	12278.125977
25415	0.3	12278.125977
25416	0.3	12278.125977
25417	0	12278.125977
25418	0.3	12278.125977
25419	0.3	12278.125977
25420	0.3	12278.125977
25421	0.3	12278.125977
25422	0.3	12278.125977
25423	0.3	12278.125977
25424	0.3	12278.125977
25425	0.3	12278.125977
25426	0.3	12278.125977
25427	0.3	12278.125977
25428	0	12278.125977
25429	0.3	12278.125977
25430	0.3	12278.125977
25431	0.3	12278.125977
25432	0.3	12278.125977
25433	0.3	12278.125977
25434	0.3	12278.125977
25435	0.3	12278.125977
25436	0.3	12278.125977
25437	0.3	12278.125977
25438	0.3	12278.125977
25439	0	12278.125977
25440	0.3	12278.125977
25441	0.3	12278.125977
25442	0.3	12278.125977
25443	0.3	12278.125977
25444	0.3	12278.125977
25445	0.3	12278.125977
25446	0.3	12278.125977
25447	0.3	12278.125977
25448	0.3	12278.125977
25449	0.3	12278.125977
25450	0	12278.125977
25451	0.3	12278.125977
25452	0.3	12278.125977
25453	0.3	12278.125977
25454	0.3	12278.125977
25455	0.3	12278.125977
25456	0.3	12278.125977
25457	0.3	12278.125977
25458	0.3	12278.125977
25459	0.3	12278.125977
25460	0.3	12278.125977
25461	0	12278.125977
25462	0.3	12278.125977
25463	0.3	12278.125977
25464	0.3	12278.125977
25465	0.3	12278.125977
25466	0.3	12278.125977
25467	0.3	12278.125977
25468	0.3	12278.125977
25469	0.3	12278.125977
25470	0.3	12278.125977
25471	0.3	12278.125977
25472	0	12278.125977
25473	0.3	12278.125977
25474	0.3	12278.125977
25475	0.3	12278.125977
25476	0.3	12278.125977
25477	0.3	12278.125977
25478	0.3	12278.125977
25479	0.3	12278.125977
25480	0.3	12278.125977
25481	0.3	12278.125977
25482	0.3	12278.125977
25483	0	12278.125977
25484	0.3	12278.125977
25485	0.3	12278.125977
25486	0.3	12278.125977
25487	0.3	12278.125977
25488	0.3	12278.125977
25489	0.3	12278.125977
25490	0.3	12278.125977
25491	0.3	12278.125977
25492	0.3	12278.125977
25493	0.3	12278.125977
25494	0	12278.125977
25495	0.3	12278.125977
25496	0.3	12278.125977
25497	0.3	12278.125977
25498	0.3	12278.125977
25499	0.3	12278.125977
25500	0.3	12278.125977
25501	0.3	12278.125977
25502	0.3	12278.125977
25503	0.3	12278.125977
25504	0.3	12278.125977
25505	0	12278.125977
25506	0.3	12278.125977
25507	0.3	12278.125977
25508	0.3	12278.125977
25509	0.3	12278.125977
25510	0.3	12278.125977
25511	0.3	12278.125977
25512	0.3	12278.125977
25513	0.3	12278.125977
25514	0.3	12278.125977
25515	0.3	12278.125977
25516	0	12694.791016
25517	0	12760.899414
25518	0	12521.269531
25519	0	12588.111328
25520	0	12837.581055
25521	0.4	12837.581055
25522	0.4	12837.581055
25523	0.4	12837.581055
25524	0.4	12837.581055
25525	0.4	12837.581055
25526	0.4	12837.581055
25527	0.4	12837.581055
25528	0.4	12837.581055
25529	0.4	12837.581055
25530	0.4	12837.581055
25531	0	12837.581055
25532	0.4	12837.581055
25533	0.4	12837.581055
25534	0.4	12837.581055
25535	0.4	12837.581055
25536	0.4	12837.581055
25537	0.4	12837.581055
25538	0.4	12837.581055
25539	0.4	12837.581055
25540	0.4	12837.581055
25541	0.4	12837.581055
25542	0	12837.581055
25543	0.4	12837.581055
25544	0.4	12837.581055
25545	0.4	12837.581055
25546	0.4	12837.581055
25547	0.4	12837.581055
25548	0.4	12837.581055
25549	0.4	12837.581055
25550	0.4	12837.581055
25551	0.4	12837.581055
25552	0.4	12837.581055
25553	0	12837.581055
25554	0.4	12837.581055
25555	0.4	12837.581055
25556	0.4	12837.581055
25557	0.4	12837.581055
25558	0.4	12837.581055
25559	0.4	12837.581055
25560	0.4	12837.581055
25561	0.4	12837.581055
25562	0.4	12837.581055
25563	0.4	12837.581055
25564	0	12837.581055
25565	0.4	12837.581055
25566	0.4	12837.581055
25567	0.4	12837.581055
25568	0.4	12837.581055
25569	0.4	12837.581055
25570	0.4	12837.581055
25571	0.4	12837.581055
25572	0.4	12837.581055
